timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2018/11/16 16:22:51.556, [Not Supported], 18 %, 5 %
2018/11/16 16:22:52.557, [Not Supported], 13 %, 4 %
2018/11/16 16:22:53.557, [Not Supported], 16 %, 5 %
2018/11/16 16:22:54.558, [Not Supported], 18 %, 5 %
2018/11/16 16:22:55.559, [Not Supported], 13 %, 4 %
2018/11/16 16:22:56.559, [Not Supported], 14 %, 4 %
2018/11/16 16:22:57.560, [Not Supported], 17 %, 5 %
2018/11/16 16:22:58.560, [Not Supported], 13 %, 4 %
2018/11/16 16:22:59.561, [Not Supported], 13 %, 4 %
2018/11/16 16:23:00.561, [Not Supported], 12 %, 4 %
2018/11/16 16:23:01.562, [Not Supported], 13 %, 4 %
2018/11/16 16:23:02.563, [Not Supported], 13 %, 4 %
2018/11/16 16:23:03.563, [Not Supported], 14 %, 4 %
2018/11/16 16:23:04.564, [Not Supported], 13 %, 4 %
2018/11/16 16:23:05.564, [Not Supported], 12 %, 4 %
2018/11/16 16:23:06.565, [Not Supported], 13 %, 4 %
2018/11/16 16:23:07.565, [Not Supported], 12 %, 4 %
2018/11/16 16:23:08.566, [Not Supported], 16 %, 5 %
2018/11/16 16:23:09.566, [Not Supported], 12 %, 4 %
2018/11/16 16:23:10.567, [Not Supported], 14 %, 4 %
2018/11/16 16:23:11.568, [Not Supported], 13 %, 4 %
2018/11/16 16:23:12.568, [Not Supported], 13 %, 4 %
2018/11/16 16:23:13.569, [Not Supported], 13 %, 4 %
2018/11/16 16:23:14.569, [Not Supported], 13 %, 4 %
2018/11/16 16:23:15.570, [Not Supported], 13 %, 4 %
2018/11/16 16:23:16.571, [Not Supported], 12 %, 4 %
2018/11/16 16:23:17.571, [Not Supported], 15 %, 5 %
2018/11/16 16:23:18.572, [Not Supported], 22 %, 13 %
2018/11/16 16:23:19.573, [Not Supported], 20 %, 12 %
2018/11/16 16:23:20.574, [Not Supported], 41 %, 27 %
2018/11/16 16:23:21.575, [Not Supported], 43 %, 29 %
2018/11/16 16:23:22.576, [Not Supported], 43 %, 30 %
2018/11/16 16:23:23.577, [Not Supported], 47 %, 31 %
2018/11/16 16:23:24.578, [Not Supported], 36 %, 24 %
2018/11/16 16:23:25.579, [Not Supported], 41 %, 27 %
2018/11/16 16:23:26.580, [Not Supported], 42 %, 28 %
2018/11/16 16:23:27.581, [Not Supported], 43 %, 28 %
2018/11/16 16:23:28.581, [Not Supported], 39 %, 26 %
2018/11/16 16:23:29.582, [Not Supported], 38 %, 25 %
2018/11/16 16:23:30.583, [Not Supported], 42 %, 27 %
2018/11/16 16:23:31.584, [Not Supported], 40 %, 25 %
2018/11/16 16:23:32.585, [Not Supported], 49 %, 27 %
2018/11/16 16:23:33.586, [Not Supported], 41 %, 26 %
2018/11/16 16:23:34.586, [Not Supported], 45 %, 28 %
2018/11/16 16:23:35.587, [Not Supported], 52 %, 31 %
2018/11/16 16:23:36.588, [Not Supported], 46 %, 29 %
2018/11/16 16:23:37.589, [Not Supported], 45 %, 27 %
2018/11/16 16:23:38.590, [Not Supported], 48 %, 26 %
2018/11/16 16:23:39.590, [Not Supported], 45 %, 27 %
2018/11/16 16:23:40.591, [Not Supported], 47 %, 29 %
2018/11/16 16:23:41.591, [Not Supported], 53 %, 33 %
2018/11/16 16:23:42.592, [Not Supported], 42 %, 26 %
2018/11/16 16:23:43.593, [Not Supported], 48 %, 30 %
2018/11/16 16:23:44.594, [Not Supported], 43 %, 26 %
2018/11/16 16:23:45.595, [Not Supported], 39 %, 24 %
2018/11/16 16:23:46.596, [Not Supported], 42 %, 26 %
2018/11/16 16:23:47.597, [Not Supported], 43 %, 26 %
2018/11/16 16:23:48.597, [Not Supported], 45 %, 28 %
2018/11/16 16:23:49.598, [Not Supported], 44 %, 29 %
2018/11/16 16:23:50.599, [Not Supported], 50 %, 27 %
2018/11/16 16:23:51.599, [Not Supported], 42 %, 26 %
2018/11/16 16:23:52.600, [Not Supported], 39 %, 24 %
2018/11/16 16:23:53.601, [Not Supported], 45 %, 27 %
2018/11/16 16:23:54.602, [Not Supported], 44 %, 27 %
2018/11/16 16:23:55.603, [Not Supported], 47 %, 31 %
2018/11/16 16:23:56.604, [Not Supported], 44 %, 27 %
2018/11/16 16:23:57.604, [Not Supported], 40 %, 25 %
2018/11/16 16:23:58.605, [Not Supported], 42 %, 26 %
2018/11/16 16:23:59.606, [Not Supported], 42 %, 26 %
2018/11/16 16:24:00.607, [Not Supported], 37 %, 22 %
2018/11/16 16:24:01.608, [Not Supported], 38 %, 23 %
2018/11/16 16:24:02.609, [Not Supported], 39 %, 24 %
2018/11/16 16:24:03.610, [Not Supported], 34 %, 20 %
2018/11/16 16:24:04.611, [Not Supported], 35 %, 22 %
2018/11/16 16:24:05.612, [Not Supported], 42 %, 26 %
2018/11/16 16:24:06.612, [Not Supported], 41 %, 25 %
2018/11/16 16:24:07.613, [Not Supported], 43 %, 27 %
2018/11/16 16:24:08.614, [Not Supported], 39 %, 24 %
2018/11/16 16:24:09.615, [Not Supported], 45 %, 28 %
2018/11/16 16:24:10.615, [Not Supported], 38 %, 23 %
2018/11/16 16:24:11.616, [Not Supported], 43 %, 27 %
2018/11/16 16:24:12.617, [Not Supported], 40 %, 24 %
2018/11/16 16:24:13.618, [Not Supported], 54 %, 31 %
2018/11/16 16:24:14.619, [Not Supported], 42 %, 26 %
2018/11/16 16:24:15.619, [Not Supported], 39 %, 25 %
2018/11/16 16:24:16.620, [Not Supported], 46 %, 29 %
2018/11/16 16:24:17.621, [Not Supported], 46 %, 29 %
2018/11/16 16:24:18.621, [Not Supported], 45 %, 27 %
2018/11/16 16:24:19.622, [Not Supported], 52 %, 26 %
2018/11/16 16:24:20.623, [Not Supported], 44 %, 28 %
2018/11/16 16:24:21.624, [Not Supported], 42 %, 26 %
2018/11/16 16:24:22.625, [Not Supported], 57 %, 34 %
2018/11/16 16:24:23.625, [Not Supported], 45 %, 28 %
2018/11/16 16:24:24.626, [Not Supported], 43 %, 26 %
2018/11/16 16:24:25.627, [Not Supported], 57 %, 34 %
2018/11/16 16:24:26.628, [Not Supported], 39 %, 24 %
2018/11/16 16:24:27.628, [Not Supported], 42 %, 26 %
2018/11/16 16:24:28.629, [Not Supported], 46 %, 22 %
2018/11/16 16:24:29.630, [Not Supported], 45 %, 28 %
2018/11/16 16:24:30.631, [Not Supported], 43 %, 26 %
2018/11/16 16:24:31.632, [Not Supported], 54 %, 29 %
2018/11/16 16:24:32.633, [Not Supported], 46 %, 28 %
2018/11/16 16:24:33.634, [Not Supported], 46 %, 29 %
2018/11/16 16:24:34.634, [Not Supported], 39 %, 24 %
2018/11/16 16:24:35.635, [Not Supported], 42 %, 26 %
2018/11/16 16:24:36.635, [Not Supported], 38 %, 23 %
2018/11/16 16:24:37.636, [Not Supported], 42 %, 26 %
2018/11/16 16:24:38.637, [Not Supported], 41 %, 26 %
2018/11/16 16:24:39.637, [Not Supported], 45 %, 28 %
2018/11/16 16:24:40.638, [Not Supported], 40 %, 24 %
2018/11/16 16:24:41.639, [Not Supported], 47 %, 29 %
2018/11/16 16:24:42.640, [Not Supported], 47 %, 29 %
2018/11/16 16:24:43.641, [Not Supported], 46 %, 28 %
2018/11/16 16:24:44.641, [Not Supported], 42 %, 26 %
2018/11/16 16:24:45.642, [Not Supported], 45 %, 28 %
2018/11/16 16:24:46.643, [Not Supported], 43 %, 26 %
2018/11/16 16:24:47.643, [Not Supported], 45 %, 28 %
2018/11/16 16:24:48.644, [Not Supported], 40 %, 25 %
2018/11/16 16:24:49.645, [Not Supported], 39 %, 24 %
2018/11/16 16:24:50.646, [Not Supported], 45 %, 28 %
2018/11/16 16:24:51.646, [Not Supported], 44 %, 27 %
2018/11/16 16:24:52.647, [Not Supported], 46 %, 31 %
2018/11/16 16:24:53.647, [Not Supported], 43 %, 26 %
2018/11/16 16:24:54.648, [Not Supported], 41 %, 25 %
2018/11/16 16:24:55.649, [Not Supported], 42 %, 26 %
2018/11/16 16:24:56.650, [Not Supported], 44 %, 27 %
2018/11/16 16:24:57.651, [Not Supported], 39 %, 24 %
2018/11/16 16:24:58.651, [Not Supported], 47 %, 29 %
2018/11/16 16:24:59.652, [Not Supported], 47 %, 29 %
2018/11/16 16:25:00.653, [Not Supported], 43 %, 26 %
2018/11/16 16:25:01.653, [Not Supported], 40 %, 25 %
2018/11/16 16:25:02.654, [Not Supported], 44 %, 26 %
2018/11/16 16:25:03.655, [Not Supported], 53 %, 31 %
2018/11/16 16:25:04.656, [Not Supported], 44 %, 27 %
2018/11/16 16:25:05.656, [Not Supported], 43 %, 26 %
2018/11/16 16:25:06.657, [Not Supported], 44 %, 28 %
2018/11/16 16:25:07.659, [Not Supported], 42 %, 26 %
2018/11/16 16:25:08.659, [Not Supported], 45 %, 28 %
2018/11/16 16:25:09.660, [Not Supported], 57 %, 32 %
2018/11/16 16:25:10.661, [Not Supported], 42 %, 26 %
2018/11/16 16:25:11.661, [Not Supported], 44 %, 27 %
2018/11/16 16:25:12.662, [Not Supported], 55 %, 34 %
2018/11/16 16:25:13.662, [Not Supported], 45 %, 28 %
2018/11/16 16:25:14.663, [Not Supported], 51 %, 34 %
2018/11/16 16:25:15.664, [Not Supported], 45 %, 26 %
2018/11/16 16:25:16.665, [Not Supported], 45 %, 28 %
2018/11/16 16:25:17.666, [Not Supported], 46 %, 28 %
2018/11/16 16:25:18.667, [Not Supported], 44 %, 27 %
2018/11/16 16:25:19.668, [Not Supported], 46 %, 29 %
2018/11/16 16:25:20.668, [Not Supported], 45 %, 28 %
2018/11/16 16:25:21.669, [Not Supported], 53 %, 29 %
2018/11/16 16:25:22.670, [Not Supported], 42 %, 28 %
2018/11/16 16:25:23.671, [Not Supported], 44 %, 27 %
2018/11/16 16:25:24.672, [Not Supported], 45 %, 29 %
2018/11/16 16:25:25.673, [Not Supported], 46 %, 29 %
2018/11/16 16:25:26.673, [Not Supported], 46 %, 29 %
2018/11/16 16:25:27.674, [Not Supported], 40 %, 25 %
2018/11/16 16:25:28.674, [Not Supported], 45 %, 27 %
2018/11/16 16:25:29.675, [Not Supported], 42 %, 26 %
2018/11/16 16:25:30.676, [Not Supported], 45 %, 28 %
2018/11/16 16:25:31.676, [Not Supported], 45 %, 29 %
2018/11/16 16:25:32.677, [Not Supported], 41 %, 25 %
2018/11/16 16:25:33.677, [Not Supported], 36 %, 22 %
2018/11/16 16:25:34.679, [Not Supported], 38 %, 23 %
2018/11/16 16:25:35.680, [Not Supported], 41 %, 25 %
2018/11/16 16:25:36.680, [Not Supported], 46 %, 28 %
2018/11/16 16:25:37.681, [Not Supported], 42 %, 26 %
2018/11/16 16:25:38.682, [Not Supported], 42 %, 26 %
2018/11/16 16:25:39.683, [Not Supported], 39 %, 24 %
2018/11/16 16:25:40.684, [Not Supported], 39 %, 24 %
2018/11/16 16:25:41.685, [Not Supported], 45 %, 28 %
2018/11/16 16:25:42.686, [Not Supported], 40 %, 25 %
2018/11/16 16:25:43.687, [Not Supported], 44 %, 28 %
2018/11/16 16:25:44.688, [Not Supported], 42 %, 26 %
2018/11/16 16:25:45.688, [Not Supported], 42 %, 26 %
2018/11/16 16:25:46.689, [Not Supported], 45 %, 27 %
2018/11/16 16:25:47.689, [Not Supported], 46 %, 28 %
2018/11/16 16:25:48.691, [Not Supported], 44 %, 28 %
2018/11/16 16:25:49.691, [Not Supported], 44 %, 26 %
2018/11/16 16:25:50.692, [Not Supported], 54 %, 31 %
2018/11/16 16:25:51.692, [Not Supported], 44 %, 27 %
2018/11/16 16:25:52.693, [Not Supported], 44 %, 28 %
2018/11/16 16:25:53.694, [Not Supported], 48 %, 30 %
2018/11/16 16:25:54.695, [Not Supported], 45 %, 27 %
2018/11/16 16:25:55.697, [Not Supported], 44 %, 27 %
2018/11/16 16:25:56.697, [Not Supported], 45 %, 28 %
2018/11/16 16:25:57.698, [Not Supported], 42 %, 26 %
2018/11/16 16:25:58.699, [Not Supported], 54 %, 33 %
2018/11/16 16:25:59.700, [Not Supported], 26 %, 10 %
2018/11/16 16:26:00.700, [Not Supported], 0 %, 0 %
2018/11/16 16:26:01.701, [Not Supported], 7 %, 2 %
2018/11/16 16:26:02.701, [Not Supported], 27 %, 10 %
2018/11/16 16:26:03.702, [Not Supported], 2 %, 1 %
2018/11/16 16:26:04.702, [Not Supported], 0 %, 0 %
2018/11/16 16:26:05.703, [Not Supported], 4 %, 1 %
2018/11/16 16:26:06.703, [Not Supported], 21 %, 10 %
2018/11/16 16:26:07.704, [Not Supported], 2 %, 1 %
2018/11/16 16:26:08.704, [Not Supported], 0 %, 0 %
2018/11/16 16:26:09.705, [Not Supported], 19 %, 8 %
2018/11/16 16:26:10.706, [Not Supported], 2 %, 1 %
2018/11/16 16:26:11.706, [Not Supported], 0 %, 0 %
2018/11/16 16:26:12.707, [Not Supported], 16 %, 6 %
2018/11/16 16:26:13.707, [Not Supported], 2 %, 1 %
2018/11/16 16:26:14.708, [Not Supported], 0 %, 0 %
2018/11/16 16:26:15.708, [Not Supported], 2 %, 1 %
2018/11/16 16:26:16.709, [Not Supported], 10 %, 4 %
2018/11/16 16:26:17.710, [Not Supported], 19 %, 9 %
2018/11/16 16:26:18.710, [Not Supported], 0 %, 0 %
2018/11/16 16:26:19.711, [Not Supported], 0 %, 0 %
2018/11/16 16:26:20.711, [Not Supported], 20 %, 9 %
2018/11/16 16:26:21.712, [Not Supported], 0 %, 0 %
2018/11/16 16:26:22.712, [Not Supported], 0 %, 0 %
2018/11/16 16:26:23.713, [Not Supported], 0 %, 0 %
2018/11/16 16:26:24.713, [Not Supported], 12 %, 6 %
2018/11/16 16:26:25.714, [Not Supported], 1 %, 0 %
2018/11/16 16:26:26.715, [Not Supported], 10 %, 3 %
2018/11/16 16:26:27.716, [Not Supported], 26 %, 16 %
2018/11/16 16:26:28.717, [Not Supported], 28 %, 19 %
2018/11/16 16:26:29.718, [Not Supported], 12 %, 8 %
2018/11/16 16:26:30.719, [Not Supported], 0 %, 0 %
2018/11/16 16:26:31.719, [Not Supported], 20 %, 10 %
2018/11/16 16:26:32.720, [Not Supported], 10 %, 3 %
2018/11/16 16:26:33.721, [Not Supported], 3 %, 1 %
2018/11/16 16:26:34.722, [Not Supported], 20 %, 11 %
2018/11/16 16:26:35.723, [Not Supported], 15 %, 7 %
2018/11/16 16:26:36.724, [Not Supported], 31 %, 21 %
2018/11/16 16:26:37.725, [Not Supported], 16 %, 11 %
2018/11/16 16:26:38.725, [Not Supported], 21 %, 14 %
2018/11/16 16:26:39.726, [Not Supported], 13 %, 8 %
2018/11/16 16:26:40.727, [Not Supported], 11 %, 5 %
2018/11/16 16:26:41.728, [Not Supported], 26 %, 17 %
2018/11/16 16:26:42.729, [Not Supported], 5 %, 3 %
2018/11/16 16:26:43.730, [Not Supported], 14 %, 5 %
2018/11/16 16:26:44.731, [Not Supported], 0 %, 0 %
2018/11/16 16:26:45.731, [Not Supported], 9 %, 6 %
2018/11/16 16:26:46.732, [Not Supported], 50 %, 30 %
2018/11/16 16:26:47.733, [Not Supported], 6 %, 4 %
2018/11/16 16:26:48.734, [Not Supported], 21 %, 14 %
2018/11/16 16:26:49.735, [Not Supported], 14 %, 9 %
2018/11/16 16:26:50.736, [Not Supported], 25 %, 17 %
2018/11/16 16:26:51.737, [Not Supported], 45 %, 29 %
2018/11/16 16:26:52.738, [Not Supported], 5 %, 3 %
2018/11/16 16:26:53.739, [Not Supported], 7 %, 4 %
2018/11/16 16:26:54.739, [Not Supported], 23 %, 5 %
2018/11/16 16:26:55.740, [Not Supported], 4 %, 1 %
2018/11/16 16:26:56.740, [Not Supported], 63 %, 27 %
2018/11/16 16:26:57.741, [Not Supported], 100 %, 13 %
2018/11/16 16:26:58.741, [Not Supported], 100 %, 72 %
2018/11/16 16:26:59.741, [Not Supported], 100 %, 38 %
2018/11/16 16:27:00.742, [Not Supported], 14 %, 6 %
2018/11/16 16:27:01.742, [Not Supported], 12 %, 5 %
2018/11/16 16:27:02.743, [Not Supported], 10 %, 4 %
2018/11/16 16:27:03.743, [Not Supported], 20 %, 9 %
2018/11/16 16:27:04.744, [Not Supported], 10 %, 4 %
2018/11/16 16:27:05.744, [Not Supported], 11 %, 5 %
2018/11/16 16:27:06.745, [Not Supported], 15 %, 7 %
2018/11/16 16:27:07.746, [Not Supported], 9 %, 4 %
2018/11/16 16:27:08.746, [Not Supported], 20 %, 10 %
2018/11/16 16:27:09.747, [Not Supported], 11 %, 4 %
2018/11/16 16:27:10.748, [Not Supported], 8 %, 4 %
2018/11/16 16:27:11.748, [Not Supported], 8 %, 4 %
2018/11/16 16:27:12.749, [Not Supported], 12 %, 4 %
2018/11/16 16:27:13.749, [Not Supported], 19 %, 9 %
2018/11/16 16:27:14.750, [Not Supported], 13 %, 5 %
2018/11/16 16:27:15.750, [Not Supported], 14 %, 7 %
2018/11/16 16:27:16.751, [Not Supported], 14 %, 6 %
2018/11/16 16:27:17.752, [Not Supported], 12 %, 5 %
2018/11/16 16:27:18.752, [Not Supported], 15 %, 7 %
2018/11/16 16:27:19.753, [Not Supported], 13 %, 6 %
2018/11/16 16:27:20.753, [Not Supported], 18 %, 8 %
2018/11/16 16:27:21.754, [Not Supported], 13 %, 6 %
2018/11/16 16:27:22.754, [Not Supported], 17 %, 7 %
2018/11/16 16:27:23.755, [Not Supported], 15 %, 6 %
2018/11/16 16:27:24.756, [Not Supported], 14 %, 8 %
2018/11/16 16:27:25.756, [Not Supported], 21 %, 13 %
2018/11/16 16:27:26.757, [Not Supported], 20 %, 13 %
2018/11/16 16:27:27.758, [Not Supported], 51 %, 36 %
2018/11/16 16:27:28.758, [Not Supported], 37 %, 26 %
2018/11/16 16:27:29.759, [Not Supported], 14 %, 4 %
2018/11/16 16:27:30.759, [Not Supported], 20 %, 5 %
2018/11/16 16:27:31.760, [Not Supported], 100 %, 49 %
2018/11/16 16:27:32.760, [Not Supported], 100 %, 49 %
2018/11/16 16:27:33.760, [Not Supported], 98 %, 57 %
2018/11/16 16:27:34.761, [Not Supported], 99 %, 48 %
2018/11/16 16:27:35.761, [Not Supported], 10 %, 4 %
2018/11/16 16:27:36.762, [Not Supported], 14 %, 5 %
2018/11/16 16:27:37.762, [Not Supported], 10 %, 4 %
2018/11/16 16:27:38.763, [Not Supported], 10 %, 4 %
2018/11/16 16:27:39.763, [Not Supported], 13 %, 5 %
2018/11/16 16:27:40.764, [Not Supported], 9 %, 4 %
2018/11/16 16:27:41.764, [Not Supported], 10 %, 4 %
2018/11/16 16:27:42.765, [Not Supported], 12 %, 5 %
2018/11/16 16:27:43.766, [Not Supported], 10 %, 4 %
2018/11/16 16:27:44.766, [Not Supported], 10 %, 4 %
2018/11/16 16:27:45.767, [Not Supported], 20 %, 6 %
2018/11/16 16:27:46.767, [Not Supported], 9 %, 4 %
2018/11/16 16:27:47.768, [Not Supported], 14 %, 5 %
2018/11/16 16:27:48.768, [Not Supported], 14 %, 6 %
2018/11/16 16:27:49.769, [Not Supported], 10 %, 4 %
2018/11/16 16:27:50.770, [Not Supported], 10 %, 4 %
2018/11/16 16:27:51.770, [Not Supported], 10 %, 4 %
2018/11/16 16:27:52.771, [Not Supported], 11 %, 4 %
2018/11/16 16:27:53.771, [Not Supported], 10 %, 4 %
2018/11/16 16:27:54.772, [Not Supported], 9 %, 4 %
2018/11/16 16:27:55.772, [Not Supported], 10 %, 4 %
2018/11/16 16:27:56.773, [Not Supported], 12 %, 5 %
2018/11/16 16:27:57.774, [Not Supported], 11 %, 4 %
2018/11/16 16:27:58.775, [Not Supported], 10 %, 4 %
2018/11/16 16:27:59.775, [Not Supported], 14 %, 6 %
2018/11/16 16:28:00.776, [Not Supported], 14 %, 6 %
2018/11/16 16:28:01.776, [Not Supported], 14 %, 6 %
2018/11/16 16:28:02.777, [Not Supported], 18 %, 7 %
2018/11/16 16:28:03.777, [Not Supported], 12 %, 5 %
2018/11/16 16:28:04.778, [Not Supported], 14 %, 6 %
2018/11/16 16:28:05.779, [Not Supported], 14 %, 6 %
2018/11/16 16:28:06.779, [Not Supported], 13 %, 6 %
2018/11/16 16:28:07.780, [Not Supported], 16 %, 7 %
2018/11/16 16:28:08.780, [Not Supported], 13 %, 5 %
2018/11/16 16:28:09.781, [Not Supported], 13 %, 5 %
2018/11/16 16:28:10.782, [Not Supported], 12 %, 5 %
2018/11/16 16:28:11.783, [Not Supported], 11 %, 5 %
2018/11/16 16:28:12.783, [Not Supported], 29 %, 19 %
2018/11/16 16:28:13.784, [Not Supported], 27 %, 17 %
2018/11/16 16:28:14.785, [Not Supported], 26 %, 16 %
2018/11/16 16:28:15.786, [Not Supported], 41 %, 29 %
2018/11/16 16:28:16.787, [Not Supported], 18 %, 6 %
2018/11/16 16:28:17.787, [Not Supported], 11 %, 4 %
2018/11/16 16:28:18.788, [Not Supported], 100 %, 51 %
2018/11/16 16:28:19.788, [Not Supported], 100 %, 21 %
2018/11/16 16:28:20.788, [Not Supported], 100 %, 59 %
2018/11/16 16:28:21.789, [Not Supported], 85 %, 51 %
2018/11/16 16:28:22.789, [Not Supported], 76 %, 39 %
2018/11/16 16:28:23.790, [Not Supported], 90 %, 53 %
2018/11/16 16:28:24.790, [Not Supported], 100 %, 59 %
2018/11/16 16:28:25.791, [Not Supported], 100 %, 64 %
2018/11/16 16:28:26.791, [Not Supported], 100 %, 70 %
2018/11/16 16:28:27.791, [Not Supported], 100 %, 72 %
2018/11/16 16:28:28.792, [Not Supported], 9 %, 4 %
2018/11/16 16:28:29.792, [Not Supported], 14 %, 6 %
2018/11/16 16:28:30.792, [Not Supported], 9 %, 4 %
2018/11/16 16:28:31.793, [Not Supported], 10 %, 5 %
2018/11/16 16:28:32.794, [Not Supported], 13 %, 5 %
2018/11/16 16:28:33.794, [Not Supported], 9 %, 4 %
2018/11/16 16:28:34.795, [Not Supported], 11 %, 5 %
2018/11/16 16:28:35.795, [Not Supported], 10 %, 4 %
2018/11/16 16:28:36.796, [Not Supported], 10 %, 5 %
2018/11/16 16:28:37.797, [Not Supported], 10 %, 4 %
2018/11/16 16:28:38.797, [Not Supported], 11 %, 5 %
2018/11/16 16:28:39.798, [Not Supported], 11 %, 5 %
2018/11/16 16:28:40.799, [Not Supported], 11 %, 5 %
2018/11/16 16:28:41.799, [Not Supported], 9 %, 4 %
2018/11/16 16:28:42.800, [Not Supported], 11 %, 5 %
2018/11/16 16:28:43.800, [Not Supported], 11 %, 5 %
2018/11/16 16:28:44.801, [Not Supported], 10 %, 4 %
2018/11/16 16:28:45.801, [Not Supported], 19 %, 8 %
2018/11/16 16:28:46.802, [Not Supported], 16 %, 7 %
2018/11/16 16:28:47.803, [Not Supported], 19 %, 8 %
2018/11/16 16:28:48.803, [Not Supported], 18 %, 8 %
2018/11/16 16:28:49.804, [Not Supported], 17 %, 8 %
2018/11/16 16:28:50.804, [Not Supported], 8 %, 4 %
2018/11/16 16:28:51.805, [Not Supported], 0 %, 0 %
2018/11/16 16:28:52.805, [Not Supported], 2 %, 1 %
2018/11/16 16:28:53.806, [Not Supported], 4 %, 1 %
2018/11/16 16:28:54.806, [Not Supported], 4 %, 1 %
2018/11/16 16:28:55.807, [Not Supported], 7 %, 3 %
2018/11/16 16:28:56.808, [Not Supported], 4 %, 1 %
2018/11/16 16:28:57.808, [Not Supported], 0 %, 0 %
2018/11/16 16:28:58.809, [Not Supported], 8 %, 3 %
2018/11/16 16:28:59.809, [Not Supported], 5 %, 2 %
2018/11/16 16:29:00.810, [Not Supported], 3 %, 2 %
2018/11/16 16:29:01.810, [Not Supported], 0 %, 0 %
2018/11/16 16:29:02.811, [Not Supported], 6 %, 0 %
2018/11/16 16:29:03.811, [Not Supported], 12 %, 2 %
2018/11/16 16:29:04.812, [Not Supported], 100 %, 39 %
2018/11/16 16:29:05.812, [Not Supported], 100 %, 22 %
2018/11/16 16:29:06.813, [Not Supported], 100 %, 40 %
2018/11/16 16:29:07.813, [Not Supported], 7 %, 3 %
2018/11/16 16:29:08.813, [Not Supported], 100 %, 57 %
2018/11/16 16:29:09.814, [Not Supported], 88 %, 51 %
2018/11/16 16:29:10.814, [Not Supported], 100 %, 56 %
2018/11/16 16:29:11.815, [Not Supported], 100 %, 64 %
2018/11/16 16:29:12.815, [Not Supported], 7 %, 4 %
2018/11/16 16:29:13.815, [Not Supported], 100 %, 38 %
2018/11/16 16:29:14.816, [Not Supported], 100 %, 50 %
2018/11/16 16:29:15.816, [Not Supported], 99 %, 42 %
2018/11/16 16:29:16.817, [Not Supported], 5 %, 2 %
2018/11/16 16:29:17.817, [Not Supported], 7 %, 4 %
2018/11/16 16:29:18.817, [Not Supported], 100 %, 48 %
2018/11/16 16:29:19.818, [Not Supported], 98 %, 51 %
2018/11/16 16:29:20.818, [Not Supported], 96 %, 59 %
2018/11/16 16:29:21.819, [Not Supported], 100 %, 67 %
2018/11/16 16:29:22.819, [Not Supported], 100 %, 53 %
2018/11/16 16:29:23.820, [Not Supported], 96 %, 52 %
2018/11/16 16:29:24.820, [Not Supported], 4 %, 2 %
2018/11/16 16:29:25.820, [Not Supported], 8 %, 2 %
2018/11/16 16:29:26.821, [Not Supported], 5 %, 2 %
2018/11/16 16:29:27.822, [Not Supported], 5 %, 2 %
2018/11/16 16:29:28.822, [Not Supported], 8 %, 2 %
2018/11/16 16:29:29.823, [Not Supported], 5 %, 2 %
2018/11/16 16:29:30.824, [Not Supported], 5 %, 2 %
2018/11/16 16:29:31.824, [Not Supported], 8 %, 2 %
2018/11/16 16:29:32.825, [Not Supported], 5 %, 2 %
2018/11/16 16:29:33.825, [Not Supported], 5 %, 2 %
2018/11/16 16:29:34.826, [Not Supported], 8 %, 2 %
2018/11/16 16:29:35.826, [Not Supported], 5 %, 2 %
2018/11/16 16:29:36.827, [Not Supported], 5 %, 2 %
2018/11/16 16:29:37.827, [Not Supported], 5 %, 2 %
2018/11/16 16:29:38.828, [Not Supported], 5 %, 2 %
2018/11/16 16:29:39.829, [Not Supported], 5 %, 2 %
2018/11/16 16:29:40.829, [Not Supported], 5 %, 2 %
2018/11/16 16:29:41.830, [Not Supported], 5 %, 2 %
2018/11/16 16:29:42.830, [Not Supported], 5 %, 2 %
2018/11/16 16:29:43.831, [Not Supported], 5 %, 2 %
2018/11/16 16:29:44.831, [Not Supported], 5 %, 2 %
2018/11/16 16:29:45.832, [Not Supported], 6 %, 2 %
2018/11/16 16:29:46.832, [Not Supported], 5 %, 2 %
2018/11/16 16:29:47.833, [Not Supported], 5 %, 2 %
2018/11/16 16:29:48.834, [Not Supported], 13 %, 6 %
2018/11/16 16:29:49.835, [Not Supported], 12 %, 6 %
2018/11/16 16:29:50.835, [Not Supported], 12 %, 6 %
2018/11/16 16:29:51.836, [Not Supported], 20 %, 11 %
2018/11/16 16:29:52.837, [Not Supported], 20 %, 11 %
2018/11/16 16:29:53.838, [Not Supported], 20 %, 11 %
2018/11/16 16:29:54.839, [Not Supported], 22 %, 12 %
2018/11/16 16:29:55.840, [Not Supported], 21 %, 11 %
2018/11/16 16:29:56.840, [Not Supported], 24 %, 13 %
2018/11/16 16:29:57.842, [Not Supported], 22 %, 11 %
2018/11/16 16:29:58.843, [Not Supported], 24 %, 12 %
2018/11/16 16:29:59.844, [Not Supported], 25 %, 13 %
2018/11/16 16:30:00.845, [Not Supported], 33 %, 14 %
2018/11/16 16:30:01.846, [Not Supported], 23 %, 12 %
2018/11/16 16:30:02.847, [Not Supported], 22 %, 11 %
2018/11/16 16:30:03.848, [Not Supported], 28 %, 15 %
2018/11/16 16:30:04.848, [Not Supported], 22 %, 11 %
2018/11/16 16:30:05.849, [Not Supported], 20 %, 10 %
2018/11/16 16:30:06.850, [Not Supported], 23 %, 12 %
